ItemCode,ItemName,U_Codigo_Secundario,FrgnName,Estado,ItemType,ItemType_Significado,ItmsGrpCod,ItmsGrpCod_Nombre,UgpEntry,InvntItem,InvntItem_Significado,SellItem,SellItem_Significado,PrchseItem,PrchseItem_Significado,PriceUnit,WTLiable,WTLiable_Significado,IndirctTax,IndirctTax_Significado,ItemClass,MngMethod,MngMethod_Significado,TaxCodeAR,GLMethod,GLMethod_Significado,EvalSystem,EvalSystem_Significado,IWeight1,InvntryUom,InvntryUom_Nombre,DfltWH,DfltWH_NombreAlmacén,PlaningSys,PlaningSys_Significado,PricingPrc,LeadTime,ToleranDay,QryGroup1,QryGroup1_Significado,QryGroup2,QryGroup2_Significado,U_beas_gruppe,U_beas_prccode,U_beas_prodrelease,U_beas_prodrelease_Significado,U_beas_batchroh,U_beas_batchroh_Significado,PicturName,U_beas_dispo,U_EMPA_ESPESOR,U_EMPA_DESIDAD,U_EMPA_ANCHO,U_PLG_CICLE,U_EMPA_CARACTERISTICA_TIPO,U_EMPA_CARACTERISTICA_MP,ItemCode_Obsolete,ItemName_Valid,Needs_I_D_Review,LotNumber,ManageBy,PicturName_Valid,Needs_Design_Graphics_Review
PTTAPA0111,TAPA PEAD 42 MM VERDE,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0112,SOBRETAPA PP ROJA ALQUIMIA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PP,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0113,TAPA PEAD 48 MM DORADA LA FABRIL,,TAPA PEAD 48 MM DORADA LA FABRIL (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0114,TAPA PP VIOLETA COLAGENO FONTI SAV 10000931,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PP,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0115,TAPA PEAD 48 MM AZUL  LA FABRIL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0116,TAPA PEAD P27 MM AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0117,TAPA PEAD P27 MM VERDE,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0118,TAPA PP NARANJA 190 GR GEL IRON MAN,67496203,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,28.0,GENERICO,PP,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0119,TAPA PP NARANJA 90 GR GEL IRON MAN,67496202,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,16.8,GENERICO,PP,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0120,TAPA PEAD 38 MM NARANJA HOT FILL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,15.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0121,TAPA PEAD P28 MM 1881 VERDE,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,15.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0122,TAPA PEAD P28 MM 1881 AMARILLA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,Articulo de compra,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,15.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0123,TAPA PEAD P27 MM NARANJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0124,TAPA PEAD 38 MM BLANCA HOT FILL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Almacén,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0125,TAPA PEAD P27 MM NATURAL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0126,TAPA PEAD P28 MM 1816 NARANJA JW,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0127,TAPA PEAD 42 MM ROSADA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0128,TAPA PEAD 38 MM NEGRA HOT FILL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,15.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0129,SOBRETAPA PP VIOLETA BARCA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Almacén,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,12.4,GENERICO,PP,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0130,TAPA TAZON MIX NARANJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0131,TAPA TAZON MIX ROJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0132,TAPA TAZON MIX AMARILLA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0133,TAZON PEAD 1 KG NARANJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0134,TAZON PEAD 1 KG ROJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0135,TAZON PEAD 1 KG AMARILLA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0136,TAPA PEAD 2622 ROSADA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0137,TAPA PEAD P 27 MM ROJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0138,TAPA PEAD 38 MM VERDE HOT FILL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0139,TAPA PEAD ERWES SUPERIOR NEGRA,,,Activo,I,Artículos,103,PRODUCTO SEMIELABORADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,9.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0140,TAPA MIX ERWES INFERIOR NEGRA,,,Activo,I,Artículos,103,PRODUCTO SEMIELABORADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,15.5,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0141,TAPA PEBD  38 MM NEGRA DANEC,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,ESPECIFICO,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,ESPECIFICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0142,TAPA BALDE MIX ROJA VARIOS,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0143,TAPA MIX ERWES AMARILLA,D0350081001,TAPA ENSAMBLADA AMARILLA,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,1.2,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0144,TAPA MIX ERWES VERDE,D0230099001,TAPA ENSAMBLADA VERDE,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,1.2,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0145,TAPA MIX ERWES INFERIOR NARANJA,,,Activo,I,Artículos,103,PRODUCTO SEMIELABORADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,Ninguna,0,20,0.0,N,No,N,No,GENERIC,,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0146,TAPA PEAD 43 MM AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,17.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0147,TAPA PEAD 43 MM VERDE,D0230318001,TAPA VERDE GALON - 4 LT,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,13.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0148,TAPA PEAD 43 MM ROJA,DEYETAP0003,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,13.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0149,TAPA PEAD 43 MM NARANJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,13.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTTAPA0150,TAPA MIX ERWES CELESTE,,TAPA MIX ERWES CELESTE (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,INY-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,MIX,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
