atributo,valor,conteo
FrgnName,"LAMINA PEBD BLANCO / BLANCO 34 CM X 95 MC 3 CHANCHITOS $ 1, 00   400 G",1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 32,7 CM X 95 MC 3 CHANCHITOS $ 0.50 200 G",1
FrgnName,LAMINA PEBD BLANCO / BLANCO 70 CM X 95 MC SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD 69 CM X 60 MC TRANSPARENTE SIN IMPRESION,1
FrgnName,"LAMINA PEBD 32,5 CM X 90 MC BLANCO/NEGRO  LECHE LA CAMPESINA 1 LT",1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 32,3 CM X 90 MC LECHE LA CAMPESINA 500 ML",1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 32,3 CM X 90 MC LECHE LA CAMPESINA 250 ML",1
FrgnName,LAMINA PEBD BLANCO / NEGRO 33 CM X 90 MC LECHE ENTERA CAMPOFINO 1000 ML AZUL,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 33 CM X 90 MC  BEBIDA LACTEA  CON CREMA DE LECHE 1000 ML ROJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 95 MC BEBIDA VIGLAC 1 LITRO ROJA,1
FrgnName,LAMINA PEBD 103 CM X 95 MC AMARILLO / BLANCO 7 CAPAS SIN IMPRESION,1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 32,2 CM X 90 MC BEBIDA LACTEA MILAN 1000 ML",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1,00  480 ML ACEITE POPULAR COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1,00  480 ML ACEITE POPULAR SIERRA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1, 00 420 ML COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1, 00 420 ML SIERRA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 33,7 CM X 95 MC PALMA DE ORO $ 0,50 210 ML COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 33,7 CM X 95 MC PALMA DE ORO $ 0,50 210 ML SIERRA",1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 34 CM X 95 MC 3 CHANCHITOS $ 1,00  420 G",1
FrgnName,LAMINA PEBD BLANCO / BLANCO 32.7 CM X 95 MC 3 CHANCHITOS $ 0.50  210 G,1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 32,7 CM X 95 MC P.O. PROMOCIONAL $ 2 00 COSTA  900 ML",1
FrgnName,"LAMINA PEBD TRANSPARENTE 32,7 CM X 95 MC P.O. PROMOCIONAL $ 2 00 SIERRA  900 ML",1
FrgnName,LAMINA PEBD 50 CM X 70 MC TERMOENCOGIBLE,1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 31,5 CM X 90 MC LECHE MACLECHE ROJA 950 ML",1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA MASLACT FONDO AZUL 1 LITRO,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA MASLACT  FONDO ROJA 1 LITRO,1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 32,3 CM X 90 MC BEBIDA MASLACT  FONDO ROJA 500 ML",1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 32,3 CM X 90 MC BEBIDA MASLACT FONDO  ROJA 250 ML",1
FrgnName,LAMINA PEBD 44 CM X 60 MC BLANCO / BLANCO SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD TRANSPARENTE 47 CM X 60 MC SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD TRANSPARENTE 52 CM X 60 MC SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE  BLANCO / BLANCO 74 CM X 80 MC  SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE BLANCO / BLANCO 36 CM X 80 MC PASION FRUIT,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE BLANCO / BLANCO 25 CM X 80 MC MANGO,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE BLANCO / BLANCO 25 CM X 80 MC CACAO,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE BLANCO / BLANCO 36 CM X 80 MC VAINILLA,1
FrgnName,"LAMINA PEBD CREMA 32,7 CM X95 MC ACEITE TRIREFINADO 950 ML PROMOCIONAL $ 2 COSTA",1
FrgnName,"LAMINA PEBD TRANSPARENTE 32,7 CM X 95 MC ACEITE TRIREFINADO 950 ML PROMOCIONAL $ 2 SIERRA",1
FrgnName,LAMINA PEBD BLANCO / BLANCO 47 CM X 60 MC SIN IMPRESION,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE SEMIDESCREMADA SAN JOSE FONDO ROJO 1 LITRO,1
FrgnName,LAMINA PEBD TRANSPARENTE 32 CM X 80 MC REFRESCO SABOR A COLA COBOS 175 ML,1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 32,7 CM X 95 MC MANTECA LA ORIGINAL 1 KG",1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 32,7 CM X 95 MC MANTECA LA ORIGINAL  600 G",1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE ENTERA MACHALAC  1 LITRO,1
FrgnName,LAMINA PEBD TRANSPARENTE 7 CM X 80 MC  FRESH NACHITO,1
FrgnName,"LAMINA PEBD 32,5 CM X 80  MC  BLANCO / BLANCO YOGURT LA ESENCIA FRESA 100 G",1
FrgnName,"LAMINA PEBD 32,5 CM X 80 MC BLANCO / BLANCO YOGURT LA ESENCIA MORA 100 G",1
FrgnName,"LAMINA PEBD 32,5 CM X 80 MC  BLANCO / BLANCO YOGURT LA ESENCIA DURAZNO 100 G",1
FrgnName,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE REFRESCO MILAN SABOR A COLA 175 ML,1
FrgnName,LAMINA PEBD TRANSPARENTE 68 CM X 85 MC 7 CAPAS SIN IMPRESIÓN,1
FrgnName,"LAMIINA PEBD AMARILLO / BLANCO 32,7 CM X 95 MC PALMA DE ORO $ 0,25   125 ML COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 32,7 CM X 95 MC PALMA DE ORO $ 0,25   125 ML SIERRA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 0,50   250 ML COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 0,50   250 ML SIERRA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1,00   500 ML COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1,00    500 ML SIERRA",1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 32,7 CM X 95 MC 3 CHANCHITOS $ 1 , 00   700 G",1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 32,7 CM X 95 MC 3 CHANCHITOS $ 0,50   350 G",1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 32,7 CM X 95 MC 3 CHANCHITOS $ 0,25   175 G",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1,00   575 ML COSTA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 31,7 CM X 95 MC PALMA DE ORO $ 1,00   575 ML SIERRA",1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE ENTERA SAN JOSE  1 LITRO AZUL,1
FrgnName,LAMINA PEBD BLANCO/BLANCO 32 CM X 80 MC YOGURT EL CORTIJO FRESA 1000 G.,1
FrgnName,LAMINA PEBD BLANCO/BLANCO  32 CM X 80 MC YOGURT EL CORTIJO MORA 1000 G.,1
FrgnName,LAMINA PEBD BLANCO/BLANCO 32 CM X 80 MC YOGURT EL CORTIJO DURAZNO 1000 G.,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE ENTERA LA UNIÓN 1 LITRO.,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90MC BEBIDA LACTEA MILA 1000 ML,1
FrgnName,LAMINA PEBD 44 CM X 80 MC TRANSPARENTE 7 CAPAS,1
FrgnName,LAMINA PEBD TRANSPARENTE 7 CM X 80 MC GELATINA NACHITO,1
FrgnName,LAMINA PEBD 50 CM X 60 MC TRANSPARENTE 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA LA GARDENIA 1000 ML UHT,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA LA GARDENIA 250 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA LA GARDENIA 500 ML,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 48 CM X 60 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE BLANCO / BLANCO 53 CM X 80 MC SIN IMPRESION,1
FrgnName,LAMINA PEBD TERMOENCOGIBLE BLANCO / BLANCO 25 CM X 80 MC BALANCE PRODUCTS LIME  6 X 10,1
FrgnName,LAMINA PEBD BLANCO /BLANCO 66 CM X 90 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 31 CM X 90 MC BEBIDA K - LIFORNIA 1 LITRO,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 31 CM X 90 MC BEBIDA LA K ‘LIFORNIA 200 ML,1
FrgnName,"LAMINA PEBD BLANCO / BLANCO  32, 7 CM X 95 MC MANTECA SANTA MARIA 1 KG",1
FrgnName,LAMINA PEBD 63 CM X 100 MC TRANSPARENTE SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD 64 CM X 90 MC TRANSPARENTE SIN IMPRESION,1
FrgnName,LAMINA PEBD 66 CM X 95 MC BLANCO / BLANCO SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  BEBIDA MILA 900 ML AZUL,1
FrgnName,"LAMINA PEBD BLANCO / BLANCO 8,6 CM X 80 MC YOGUIS MORA COCO - FRESA - PIÑA COCO 80 ML",1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE FAMILK 900 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE SEMIDESCREMADA TA RIKO 900 ML ROJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE ENTERA TA RIKO 900 ML AZUL,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE SEMIDESCREMADA MAS AHORRO 1000 ML ROJA,1
FrgnName,LAMINA PEBD 44 CM X 60 MC TRANSPARENTE 7 CAPAS,1
FrgnName,LAMINA PEBD 33 CM X 60 MC TRANSPARENTE 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X90 MC LECHE SEMIDESCREMADA EL CORTIJO 1000 ML,1
FrgnName,LAMINA PEBD 56 CM X 80 MC TERMOENCOGIBLE,1
FrgnName,"LAMINA PEBD BLANCO / NEGRO 32,3 CM X 90 MC LECHE LA CAMPESINA 900 ML",1
FrgnName,LAMINA PEBD BLANCO/ NEGRO 32 CM X 90 MC LECHE PASTEURIZADA ECOLAC 1000 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA NATULAC 900 ML,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 33 CM X 85 MC YOGURT PARAISO FRESA 100 G.,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 33 CM X 85 MC YOGURT PARAISO MORA 100 G.,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 33 CM X 85 MC YOGURT PARAISO DURAZNO 100 G.,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 31 CM X 90 MC BEBIDA LATINA CON CREMA DE LECHE ROJA 1100 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA MILAN  900 ML  IMPRESIÓN NARANJA,1
FrgnName,LAMINA PEBD  50 CM X 50 MC TRANSPARENTE SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 42 CM X 90 MC SIN IMPRESIÓN 7 CAPAZ,1
FrgnName,"LAMINA PEBD 32,7 CM X 95 MC PALMA DE ORO $ 0, 50 POPULAR",1
FrgnName,"LAMINA PEBD 32,7 CM X 95 MC PALMA DE ORO $ 1, 00 POPULAR",1
FrgnName,"LAMINA PEBD 32,7 CM X 95 MC PALMA DE ORO $ 0,25 POPULAR",1
FrgnName,"LAMINA PEBD 32,7 CM X 95 MC PALMA DE ORO $ 1, 00 GOBIERNO",1
FrgnName,LAMINA PEBD BLANCO / BLANCO 65 CM X 85 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE  ENTERA  TA RICO AZUL  900 ML EL CORTIJO,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE  SEMIDESCREMADA TA RICO ROJA 900 ML EL CORTIJO,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE  SEMIDESCREMADA MAS AHORRO ROJA  1 LITRO  EL CORTIJO,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE  ENTERA  MAS AHORRO AZUL  1 LITRO  EL CORTIJO,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 75 CM X 50 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,"LAMINA PEBD TRANSPARENTE 32,5 CM X 95 MC ACEITE DOÑA CHAVELA  900 ML",1
FrgnName,"LAMINA PEBD AMARILLO / BLANC0 32, 7 CM X 95 MC PALMA DE ORO 210 ML GENERICO",1
FrgnName,"LAMINA PEBD AMARILLO / BLANC0 32, 7 CM X 95 MC PALMA DE ORO 480 ML  GENERICO",1
FrgnName,"LAMINA PEBD CREMA 32,7 CM X 95 MC ACEITE TRIREFINADO COSTA 900 ML",1
FrgnName,"LAMINA PEBD TRANSPARENTE 32,7 CM X 95 MC ACEITE TRIREFINADO SIERRA 900 ML",1
FrgnName,LAMINA PEBD TRANSPARENTE 51 CM X 60 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE ENTERA MACLECH 900 ML ROJA NAVIDEÑA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE  ENTERA LA QUERENCIA 900 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE SEMIDESCREMADA SUPER 1000 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE  D'VICTORIA 1 LITRO ROJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE  D'VICTORIA 1 LITRO NARANJA,1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 32,7 CM X 95 MC  PALMA DE ORO 420 ML GENERICO",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 32,7 CM X 95 MC  PALMA DE ORO 112 ML GENERICO",1
FrgnName,"LAMINA PEBD TRANSPARENTE 32,7 CM X 95 MC  PALMA DE ORO $ 2,00 840 ML SIERRA",1
FrgnName,"LAMINA PEBD AMARILLO / BLANCO 32,7 CM X 95 MC  PALMA DE ORO $ 2, 00  840 ML COSTA",1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE  D'VICTORIA 1 LITRO AZUL,1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE   D'VICTORIA 200 ML NARANJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE   D'VICTORIA 200 ML ROJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE    D'VICTORIA 450 ML NARANJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO  31 CM X 90 MC  FULL  LECHE    D'VICTORIA 450 ML ROJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 31 CM X 90 MC BEBIDA K´LIFORNIA UHT 900 ML ROJA,1
FrgnName,LAMINA PEBD 60 CM X 70 MC TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD 55 CM X 60 MC TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD TRANSPARENTE 30 CM X 80 MC GELATINA NACHITO,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE ENTERA LA UNION 1 LITRO UHT,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 101 CM X 90 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE FORTUNATA ROJA 900 ML,1
FrgnName,LAMINA PEBD BLANCO/NEGRO 31 CM X 90 MC FULL LECHE ENTERA ROJA 1 LITRO UHT,1
FrgnName,LAMINA PEBD TRANSPARENTE 33 CM X 55 MC LIDER FLORAL 125 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 33 CM X 55 MC LIDER LIMÓN 125 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 33 CM X 55 MC LIDER SUAVIZANTE 125 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 33 CM X 55 MC LIDER FLORAL 230 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 33 CM X 55 MC LIDER LIMÓN 230 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 33 CM X 55 MC LIDER SUAVIZANTE 230 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 39 CM X 55 MC LIDER FLORAL 500 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 39 CM X 55 MC LIDER LIMÓN 500 G,1
FrgnName,LAMINA PEBD TRANSPARENTE 39 CM X 55 MC LIDER SUAVIZANTE 500 G,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 MC YOGURT RÓMEL FRESA – MORA – DURAZNO 90G.,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 MC NAR RÓMEL 180 ML,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 MC LIM RÓMEL 180 ML,1
FrgnName,LAMINA PEBD TRANSPARENTE 31 CM X 80 MC GELT RÓMEL FRE – UV – 90G.,1
FrgnName,LAMINA PEBD TRANSPARENTE 31 CM X 80 MC REF RÓMEL SBR CLA 180 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 31 CM X 90 MC  CREMA DE LECHE RÓMEL AZUL 300 ML – 1 LITRO,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 64 CM X 80 MC SIN IMPRESION,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 MC  YOGURT  K’LIFORNIA  900 G. FRESA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 MC X 90 MC SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD 32 CM X 80 UM BLANCA TANILACT YOGURT SEMIDESCREMADO SABOR PIÑA-COCO 1 LT,1
FrgnName,LAMINA PEBD 30 CM X 50 MC TRANSPARENTE SIN IMPRESION,1
FrgnName,LAMINA PEBD 38 CM X 50 MC TRANSPARENTE SIN IMPRESION,1
FrgnName,LAMINA PEBD 44 CM X 50 MC TRANSPARENTE SIN IMPRESION,1
FrgnName,"LAMINA PEBD 16"" X 50 MC TERMOENCOGIBLE",1
FrgnName,LAMINA PEBD BLANCO / NEGRO 31 CM X 90 MC LECHE ENTERA K LIFORNIA 1 LITRO ROJA,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA PRASOLAC 450 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC BEBIDA PRASOLAC 225 ML,1
FrgnName,LAMINA PEBD TRANSPARENTE 32 CM X 95 MC ACEITE RENDIDOR 900 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 UM CREMA DE LECHE ALIADA 450 g.,1
FrgnName,LAMINA PEBD 48 CM X 90 UM TRANSPARENTE 7 CAPAS SIN SIMPRESION,1
FrgnName,LAMINA PEBD  66 CM X 90 UM BLANCO / BLANCO SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD 32 CM X 80 UM SIN IMPRESIÓN 7 CAPAS,1
FrgnName,LAMINA PEBD BLANCO/BLANCO 53 CM X 55 MC LA POLACA 500 CC EXPORTACION,1
FrgnName,LAMINA PEBD 45 CM X 70 UM TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD BLANCO / BLANCO  23 CM X 50 UM SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD BLANCO / BLANCO  40 CM X 50 UM SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD BLANCO / BLANCO  60 CM X 50 UM SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD TRANSPARENTE   23 CM X 50 UM SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD TRANSPARENTE   27 CM X 50 UM SIN IMPRESIÓN,1
FrgnName,LAMINA PEBD TRANSPARENTE 32 CM X 80 UM AGUA D'LAGO 1000 CC,1
FrgnName,LAMINA PEBD TRANSPARENTE 32 CM X 80 UM AGUA D'LAGO 500 CC,1
FrgnName,LAMINA PEBD 38 CM X 90 UM TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD 32 CM X 90 UM TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD 30 CM X 80 UM TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 UM LECHE GRAN FORTY 450 ML,1
FrgnName,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 UM LECHE GRAN FORTY 225 ML,1
FrgnName,LAMINA PEBD 54 CM X 70 MC TERMOENCOGIBLE,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 UM YOGURT ROMEL FRESA 900 ML,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 UM YOGURT ROMEL MORA 900 ML,1
FrgnName,LAMINA PEBD BLANCO / BLANCO 31 CM X 80 UM YOGURT ROMEL DURAZNO 900 ML,1
FrgnName,MANGA PEBD 23.5” X 50 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 16 CM X 40 UM COLOR CELESTE,1
FrgnName,MANGA PEBD 83 CM X 90 MICRAS COLOR,1
FrgnName,"MANGA PEBD 40"""" X 60 MC TRANSPARENTE 7 CAPAS",1
FrgnName,TAPA MIX 38 MM AZUL 24 CAV,1
FrgnName,"MANGA PEBD 36 """" X 60 MC TRANSPARENTE  7 CAPAS",1
FrgnName,"MANGA PEBD 29"" X 50 MC  COLOR PARA BASURA",1
FrgnName,"MANGA PEBD TRANSPARENTE 24,75” X 35 MC COM IMPRESIÓN FABITEX",1
FrgnName,"MANGA PEBD BLANCO / BLANCO 17” F 3,5 “ X 70 MC",1
FrgnName,"MANGA PEBD  17"" F 3, 5"" X 70 MC  BLANCO / BLANCO CON IMPRESION NAVIDEÑA EMPAQPLAST",1
FrgnName,"MANGA PEBD TERMOENCOGIBLE 23,5 PULGADAS DE ANCHO X 65 MC",1
FrgnName,MANGA PEBD 29 “ X 60 MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD 4 “ X 85  MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD 6 “ X 85  MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD 12 “ X 85  MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD 40 “ X 35 MC COLOR,1
FrgnName,"MANGA PEBD 41  ""  X 100  MC COLOR",1
FrgnName,MANGA PEBD 35 “ X 35 MC COLOR,1
FrgnName,MANGA PEBD 23 “ X 40 MC COLOR ROJA,1
FrgnName,MANGA PEBD 18 “ X 40 MC COLOR ROJA,1
FrgnName,MANGA PEBD TERMOENCOGIBLE 40 “ X 80 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 32 “ X 80 MC TERMOENCOGIBLE,1
FrgnName,"MANGA PEBD 21"" X 60 MC TERMOENCOGIBLE",1
FrgnName,MANGA PEBD 49 CM  X 60 MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD 15 “ X 60 MC TRANSPARENTE TERMOENCOGIBLE,1
FrgnName,MANGA PEBD TRANSPARENTE  24 “ F 4.5 “  x 55 MC,1
FrgnName,MANGA PEBD 35 “ X 60 MC COLORES,1
FrgnName,MANGA PEBD 24 “ X 35 MC COLOR NEGRO PARA BASURA,1
FrgnName,"MANGA PEBD 58"" X 80 MC TRANSPARENTE",1
FrgnName,MANGA PEBD 36 “ X 35 MC COLOR,1
FrgnName,MANGA PEAD 30 CM X 30 MC,1
FrgnName,MANGA PEBD  15 CM X 27 CM X 70  MC  TRANSPARENTE,1
FrgnName,"MANGA PEBD 21, 5 “ X 120 MC TRANSPARENTE",1
FrgnName,MANGA PEBD 9” X 30 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 6 “ X 70 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 30 “ X 60 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 32 “X 60 MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD MANGA  28” X 40 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 24 “ X  60 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 28 “ X 35 TRANSPARENTE,1
FrgnName,MANGA PEBD  16 CM X  70 MC TRANSPARENTE,1
FrgnName,"MANGA PEBD 13 F 3,5” X 50 MC COLORES",1
FrgnName,"MANGA PEBD 37,5” X 50 MC TRANSPARENTE MONOCAPA",1
FrgnName,MANGA PEBD 26” X 50 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 57 CM X 80 MC TERMOENCOGIBLE,1
FrgnName,MANGA PEBD 51 CM X 80 MC TERMOENCOGIBLE,1
FrgnName,MANGA PEBD 52 CM X 70 MC TERMOENCOGIBLE,1
FrgnName,MANGA PEBD 34 “ X 60 MC TRANSPARENTE,1
FrgnName,MANGA PEBD 34 “ X 60 MC COLORES,1
FrgnName,MANGA PEBD 30 “ X 60 MC COLORES,1
FrgnName,MANGA PEBD 33 “ X 60 MC COLOR,1
FrgnName,MANGA PEBD 26 “ X 60 MC COLOR,1
FrgnName,"MANGA PEBD 37,5 “ X 60 MC COLOR MONOCAPA",1
FrgnName,MANGA PEBD 47 CM X 80 MC TERMOENCOGIBLE MONOCAPA,1
FrgnName,MANGA PEBD 15 CM X 70 MC AGUA PURA 03   500 ML,1
FrgnName,MANGA PEBD 15 CM X 70 MC TRANSPARENTE,1
FrgnName,"MANGA PEBD 14"" X 30 UM TRANSPARENTE",1
FrgnName,"MANGA PEBD 14"" X 30 UM CON IMPRESION",1
FrgnName,MANGA PEBD 58 CM X 80 MC TERMOENCOGIBLE,1
FrgnName,MANGA PEBD 48 “ X 60 MC TRANSPARENTE MONOCAPA,1
FrgnName,MANGA PEBD 62 CM X 70 MC TERMOENCOGIBLE,1
FrgnName,MANGA PEBD 57 CM X 60 MC TERMOENCOGIBLE,1
